E,build,35646124369,7,"AMD EPYC 7763 64-Core Processor",1,toolchain,18.1992,16.3157,3.85,4.24
E,build,35646124369,7,"AMD EPYC 7763 64-Core Processor",2,install,45.2659,62.2095,5.02,12.40
E,build,35646124369,7,"AMD EPYC 7763 64-Core Processor",3,build,59.6409,21.5066,5.94,3.62
E,build,35646124369,7,"AMD EPYC 7763 64-Core Processor",4,deploy,53.5454,96.9196,5.55,17.45
E,lint,35646124369,7,"AMD EPYC 7763 64-Core Processor",1,toolchain,18.7631,21.2268,3.90,5.44
E,lint,35646124369,7,"AMD EPYC 7763 64-Core Processor",2,install,45.5351,63.5747,5.05,12.60
E,lint,35646124369,7,"AMD EPYC 7763 64-Core Processor",3,lint,39.2148,45.8861,4.66,9.84
E,test,35646124369,7,"AMD EPYC 7763 64-Core Processor",1,toolchain,17.4885,21.1212,3.82,5.53
E,test,35646124369,7,"AMD EPYC 7763 64-Core Processor",2,install,48.8231,66.409,5.22,12.73
E,test,35646124369,7,"AMD EPYC 7763 64-Core Processor",3,test,24.1213,9.77242,4.07,2.40
